Name,Closet Image,Storage Image,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,Style,Label Themes,Catalog,Primary Shape,Secondary Shape,Filename,Internal ID,Unique Entry ID,category
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel2.png,Blue,No,630,157,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,N,TopsTexOnepieceBoxNBathtowel2,7812,cstqgzaWuqDB8ti93,dresses
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel3.png,Green,No,630,157,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,N,TopsTexOnepieceBoxNBathtowel3,7813,4CLJ5docy9jtzAG4z,dresses
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel4.png,Purple,No,630,157,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,N,TopsTexOnepieceBoxNBathtowel4,7814,cZrL49HyDM6tjieuB,dresses
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel5.png,Black,No,630,157,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,N,TopsTexOnepieceBoxNBathtowel5,7815,FAb5AGmEnEdCqCp4F,dresses
bath-towel wrap,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxNBathtowel6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxNBathtowel6.png,Brown,No,630,157,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,N,TopsTexOnepieceBoxNBathtowel6,7816,BQj2oNwq8HYhtenp8,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes0.png,White,No,720,180,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes0,3165,nW28CtMTSt7iNNEQZ,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes1.png,Pink,No,720,180,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes1,7817,WF5NasbTTRETdwzHn,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes2.png,Blue,No,720,180,Light blue,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes2,7818,XY5ESy5YS2XvYXPYa,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes3.png,Green,No,720,180,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes3,7819,gjHaiKH55sce26ZSY,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes4.png,Purple,No,720,180,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes4,7820,6z4GYHuFH3sZinmww,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes5.png,Black,No,720,180,Black,Black,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes5,7821,Hpg2duFhoHoKHDrqj,dresses
bathrobe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBathrobes6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBathrobes6.png,Brown,No,720,180,Brown,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,comfy,For sale,Box,L,TopsTexOnepieceBoxLBathrobes6,7822,98b39TTftthoRbnsR,dresses
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear0.png,Brown,No,1700,425,Brown,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLBear0,3417,hjNai4dfzoqt6oX2m,dresses
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear1.png,Black,No,1700,425,Black,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLBear1,9628,tbpLhy27tD3AQPYCD,dresses
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear2.png,Pink,No,1700,425,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLBear2,9629,mB4TGMowDroYHofZt,dresses
bear costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBear3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBear3.png,Blue,No,1700,425,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party; theatrical,For sale,Overall,L,TopsTexOnepieceOverallLBear3,9630,rs5SZ3Qh4gxjafnSM,dresses
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek0.png,Red,No,2520,630,Red,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; formal,For sale,A-long,L,TopsTexOnepieceAlongLUzbek0,10906,Q34fhddd9EffXaHvS,dresses
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek1.png,Blue,No,2520,630,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; formal,For sale,A-long,L,TopsTexOnepieceAlongLUzbek1,11995,qPLZ3iuMRK7o5CnWK,dresses
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek2.png,Camel,No,2520,630,Orange,Brown,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; formal,For sale,A-long,L,TopsTexOnepieceAlongLUzbek2,11996,eq8oNByquPyya2TuN,dresses
bekasab robe,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlongLUzbek3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlongLUzbek3.png,Purple,No,2520,630,Purple,Pink,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Gorgeous,everyday; formal,For sale,A-long,L,TopsTexOnepieceAlongLUzbek3,11997,36BRJXGD3tMyAmc2g,dresses
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot0.png,Light blue,No,2000,500,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHPolkadot0,3054,PwiZ9vT4c8kDb3F83,dresses
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot1.png,Pink,No,2000,500,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHPolkadot1,8866,aoGyqkZ4sz3rm5W9h,dresses
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot2.png,Yellow,No,2000,500,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHPolkadot2,8867,bkwKdTiDoub9FjgBg,dresses
belted dotted dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBalloonHPolkadot3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBalloonHPolkadot3.png,Green,No,2000,500,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,fairy tale; party; vacation,For sale,Balloon,H,TopsTexOnepieceBalloonHPolkadot3,8868,ABXLKuYheFcunS3pk,dresses
bingata dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLBingata0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLBingata0.png,Yellow,No,2520,630,Yellow,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,theatrical,For sale,Kimono,L,TopsTexOnepieceKimonoLBingata0,10908,XfmN6jSCvgu5jd6Y6,dresses
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower0.png,Pink,No,1500,375,Pink,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHFlower0,3069,GqYyjv48SGxMn4GuZ,dresses
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower1.png,Blue,No,1500,375,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHFlower1,8806,htYweYAfTJ9GJrQzZ,dresses
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower2.png,Yellow,No,1500,375,Yellow,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHFlower2,8807,uSPwJQvogSRpTTviE,dresses
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower3.png,Green,No,1500,375,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHFlower3,8808,5wRSMJBtc72WxCajX,dresses
blossom dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineHFlower4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineHFlower4.png,Purple,No,1500,375,Purple,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Cute,everyday; fairy tale,For sale,A-line,H,TopsTexOnepieceAlineHFlower4,8809,EZHMvPc53oJhSGAtT,dresses
blossoming kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme0.png,Pink,No,3220,805,Pink,Red,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLUme0,3572,2DCsWtgzNsYcGh56w,dresses
blossoming kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLUme1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLUme1.png,Green tea,No,3220,805,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLUme1,8980,JpsCXspD9GyZr2CHg,dresses
boa parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore0.png,Mint,No,1800,450,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; comfy,For sale,Rib,L,TopsTexOnepieceRibLBore0,4604,q4LZzkARHi5RcyS2z,dresses
boa parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore1.png,Purple,No,1800,450,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; comfy,For sale,Rib,L,TopsTexOnepieceRibLBore1,7981,Ykh2csg5jNzWWNKXs,dresses
boa parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore2.png,Gray,No,1800,450,Gray,Gray,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; comfy,For sale,Rib,L,TopsTexOnepieceRibLBore2,7982,uqCRPjmFqdAciwCS7,dresses
boa parka,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceRibLBore3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceRibLBore3.png,Pink,No,1800,450,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Simple,everyday; outdoorsy; comfy,For sale,Rib,L,TopsTexOnepieceRibLBore3,7983,ockTRKCSKitWDMQnK,dresses
Bohemian tunic dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian0.png,Red,No,1900,475,Beige,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,Box,L,TopsTexOnepieceBoxLBohemian0,4409,RCDLSmXjZZgrYgbzN,dresses
Bohemian tunic dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian1.png,Navy blue,No,1900,475,Gray,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,Box,L,TopsTexOnepieceBoxLBohemian1,8593,fNqA8hLL4ASq32SAM,dresses
Bohemian tunic dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLBohemian2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLBohemian2.png,Green,No,1900,475,Beige,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Elegant,everyday; comfy; vacation,For sale,Box,L,TopsTexOnepieceBoxLBohemian2,8594,sGh95yCJkzDWrSTTW,dresses
bold muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPolynesia0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPolynesia0.png,Navy blue,No,1600,400,Blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNPolynesia0,8190,3XZaJAkpmWQCriPfT,dresses
bold muumuu,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineNPolynesia1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineNPolynesia1.png,Pink,No,1600,400,Pink,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,1.0.0,Active,comfy; vacation,For sale,A-line,N,TopsTexOnepieceAlineNPolynesia1,8604,6QhkL2fSo3kgqeGvG,dresses
bolero coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat0.png,Pink,No,2080,520,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBolerocoat0,4334,NJHcQoiKTqwiKp8nQ,dresses
bolero coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat1.png,Yellow,No,2080,520,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBolerocoat1,8441,ZfjpHYHKLozqxZ7qA,dresses
bolero coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat2.png,Blue,No,2080,520,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBolerocoat2,8442,NMPcsF6BSya9oqGeM,dresses
bolero coat,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLBolerocoat3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLBolerocoat3.png,Green,No,2080,520,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,everyday; fairy tale; comfy,For sale,A-line,L,TopsTexOnepieceAlineLBolerocoat3,8443,dKjjbBaEyMjzZADyr,dresses
bone costume,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceOverallLBoneWhite.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceOverallLBoneWhite.png,White,No,1280,320,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cool,fairy tale; goth,For sale,Overall,L,TopsTexOnepieceOverallLBoneWhite,3609,GQXHPDBvGeC7ud3RM,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform0.png,Navy blue,No,2300,575,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform0,3662,3CFkchA3Zfxz9DnWs,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform1.png,Black,No,2300,575,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform1,7572,dwDSeGqzshrAJdhkG,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform2.png,Light blue,No,2300,575,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform2,7573,KNF9iwH9ngDTqnKk4,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform3.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform3.png,Green,No,2300,575,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform3,7574,2jQPzXpkeZmMxvx9w,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform4.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform4.png,Gray,No,2300,575,Gray,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform4,7575,idv2BMcA23w3GaDLy,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform5.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform5.png,Red,No,2300,575,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform5,7576,Hv5cpPpWqCwqgYvYw,dresses
box-skirt uniform,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceBoxLJumperskirtuniform6.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceBoxLJumperskirtuniform6.png,Brown,No,2300,575,Brown,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Simple,everyday; formal,For sale,Box,L,TopsTexOnepieceBoxLJumperskirtuniform6,7577,CsvFf2cCyMhyPFqw5,dresses
bunny dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit0.png,Pink,No,1800,450,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party,For sale,A-line,L,TopsTexOnepieceAlineLRabbit0,3146,KQ5QsgF3P2WxrTvhB,dresses
bunny dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit1.png,Yellow,No,1800,450,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party,For sale,A-line,L,TopsTexOnepieceAlineLRabbit1,9622,p22BcWCbkCwbKfdGf,dresses
bunny dress,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceAlineLRabbit2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceAlineLRabbit2.png,White,No,1800,450,White,White,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Cute,fairy tale; party,For sale,A-line,L,TopsTexOnepieceAlineLRabbit2,9623,7xzu4Ys5ayDMh3QkL,dresses
butterfly visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly0.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly0.png,Black,No,2660,665,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLButterfly0,6025,2tXmnh6dsLpeXXzTz,dresses
butterfly visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly1.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly1.png,Indigo blue,No,2660,665,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLButterfly1,9002,Q4NnC2ukrEWQ8shqY,dresses
butterfly visiting kimono,https://acnhcdn.com/latest/ClosetIcon/TopsTexOnepieceKimonoLButterfly2.png,https://acnhcdn.com/latest/FtrIcon/TopsTexOnepieceKimonoLButterfly2.png,Fuchsia,No,2660,665,Purple,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,1.0.0,Elegant,formal; party,For sale,Kimono,L,TopsTexOnepieceKimonoLButterfly2,9003,ZhwvywiRTTBSkzFng,dresses
cake dress,https://acnhcdn.com/1.2.0/ClosetIcon/TopsTexOnepieceDressNWedding.png,https://acnhcdn.com/1.2.0/FtrIcon/TopsTexOnepieceDressNWedding.png,NA,No,20000,5000,White,White,1x1,Wedding Season,,1.2.0,Elegant,fairy tale; formal; party; theatrical,Not for sale,Dress,N,TopsTexOnepieceDressNWedding,3336,ud4NgGEzc7boLMh6x,dresses
